0,39,5
0,40,8
0,41,10
0,42,11
0,43,6
0,49,4
0,50,15
0,51,16
0,52,17
0,53,17
0,54,18
0,55,17
0,56,16
0,57,18
0,58,10
0,59,10
1,40,6
1,41,10
1,42,10
1,43,6
1,44,4
1,49,11
1,50,16
1,51,16
1,52,16
1,53,13
1,54,6
1,55,12
1,56,18
1,57,15
1,58,18
1,59,9
1,60,11
2,40,4
2,41,10
2,42,8
2,43,10
2,44,4
2,48,6
2,49,15
2,50,15
2,51,15
2,52,15
2,53,4
2,55,9
2,56,11
2,57,18
2,58,14
2,59,17
2,60,11
3,40,4
3,41,6
3,42,10
3,43,10
3,44,6
3,47,3
3,48,15
3,49,15
3,50,15
3,51,15
3,52,7
3,56,10
3,57,9
3,58,17
3,59,15
3,60,15
4,41,6
4,42,10
4,43,8
4,44,9
4,45,4
4,47,13
4,48,14
4,49,16
4,50,15
4,51,11
4,57,10
4,58,8
4,59,14
4,60,15
5,41,4
5,42,8
5,43,9
5,44,10
5,45,9
5,46,12
5,47,14
5,48,16
5,49,14
5,50,15
5,51,3
5,57,4
5,58,9
5,59,8
5,60,11
6,42,7
6,43,10
6,44,10
6,45,16
6,46,22
6,47,16
6,48,14
6,49,16
6,50,5
6,58,5
6,59,9
6,60,8
7,42,3
7,43,10
7,44,14
7,45,24
7,46,21
7,47,19
7,48,16
7,49,7
7,59,6
7,60,9
8,43,6
8,44,24
8,45,21
8,46,21
8,47,19
8,48,12
8,60,6
9,42,3
9,43,15
9,44,16
9,45,21
9,46,19
9,47,16
9,48,6
9,49,4
10,42,10
10,43,12
10,44,16
10,45,16
10,46,18
10,47,6
10,48,6
10,49,9
10,50,6
11,41,6
11,42,7
11,43,11
11,44,12
11,45,15
11,46,7
11,47,7
11,48,9
11,49,9
11,50,10
11,51,5
12,42,7
12,43,8
12,44,12
12,45,4
12,47,7
12,48,9
12,49,10
12,50,9
12,51,10
12,52,4
13,41,4
13,43,7
13,44,4
13,48,8
13,49,9
13,50,10
13,51,8
13,52,9
13,53,5
14,40,4
14,41,6
14,42,4
14,49,9
14,50,8
14,51,9
14,52,9
14,53,10
14,54,6
15,39,4
15,40,6
15,41,6
15,42,9
15,43,4
15,50,10
15,51,9
15,52,10
15,53,9
15,54,10
15,55,7
16,39,6
16,40,7
16,41,10
16,42,12
16,43,9
16,51,9
16,52,9
16,53,10
16,54,9
16,55,10
16,56,7
17,40,9
17,41,12
17,42,11
17,43,12
17,44,7
17,52,8
17,53,9
17,54,10
17,55,10
17,56,11
17,57,6
18,40,7
18,41,11
18,42,12
18,43,12
18,44,12
18,53,8
18,54,10
18,55,11
18,56,11
18,57,11
18,58,6
19,41,10
19,42,13
19,43,13
19,44,12
19,45,15
19,54,9
19,55,11
19,56,12
19,57,10
19,58,11
19,59,5
20,42,14
20,43,12
20,44,15
20,45,13
20,46,14
20,55,10
20,56,11
20,57,11
20,58,9
20,59,10
20,60,5
21,43,16
21,44,13
21,45,15
21,46,14
21,47,11
21,56,10
21,57,9
21,58,10
21,59,9
21,60,8
22,43,8
22,44,16
22,45,15
22,46,15
22,47,14
22,48,8
22,57,10
22,58,10
22,59,8
22,60,6
23,44,10
23,45,16
23,46,16
23,47,14
23,48,14
23,49,6
23,58,8
23,59,7
23,60,7
24,45,13
24,46,15
24,47,15
24,48,13
24,49,14
24,59,7
24,60,7
25,46,15
25,47,14
25,48,15
25,49,14
25,50,13
25,60,8
26,47,16
26,48,14
26,49,15
26,50,15
26,51,10
27,47,10
27,48,15
27,49,15
27,50,16
27,51,13
27,52,6
28,48,12
28,49,16
28,50,14
28,51,12
28,52,12
29,48,8
29,49,13
29,50,12
29,51,13
29,52,11
29,53,10
30,49,8
30,50,13
30,51,11
30,52,12
30,53,10
30,54,12
31,50,9
31,51,13
31,52,12
31,53,15
31,54,12
31,55,10
32,51,8
32,52,15
32,53,13
32,54,11
32,55,9
32,56,8
33,52,8
33,53,12
33,54,9
33,55,9
34,54,10
