55,13,18
56,1,16
56,5,17
56,6,17
56,9,17
56,11,17
56,12,18
56,13,18
56,14,18
56,18,18
56,21,18
56,25,19
57,0,17
57,1,16
57,2,16
57,4,17
57,5,18
57,6,17
57,7,16
57,8,16
57,9,16
57,10,17
57,11,17
57,12,17
57,13,17
57,14,17
57,15,17
57,17,18
57,18,18
57,19,18
57,20,19
57,21,18
57,22,18
57,24,19
57,25,19
57,26,19
57,29,21
58,0,16
58,1,16
58,2,16
58,3,18
58,4,17
58,5,17
58,6,17
58,7,18
58,8,17
58,9,17
58,10,17
58,11,17
58,12,17
58,13,17
58,14,17
58,16,17
58,17,18
58,18,17
58,19,19
58,20,19
58,21,18
58,22,18
58,23,19
58,24,19
58,25,19
58,26,19
58,27,19
58,28,19
58,29,21
58,30,21
58,32,21
59,0,16
59,1,16
59,2,17
59,4,16
59,5,17
59,6,17
59,7,16
59,8,16
59,9,16
59,10,17
59,11,16
59,12,16
59,13,16
59,16,17
59,17,18
59,18,18
59,19,17
59,20,18
59,21,18
59,22,18
59,24,18
59,25,19
59,26,19
59,27,19
59,28,19
59,29,20
59,30,21
59,31,22
59,32,21
59,33,21
60,1,17
60,5,16
60,6,16
60,9,15
60,11,15
60,15,16
60,16,17
60,17,17
60,18,18
60,19,17
60,21,17
60,25,18
60,26,19
60,28,19
60,29,20
60,30,21
60,31,21
60,32,21
60,33,21
60,34,21
60,35,21
