0,0,-6
0,1,-6
0,2,-4
0,3,-3
0,4,0
0,5,2
0,6,2
0,7,6
0,8,9
0,9,9
0,10,13
0,11,15
0,12,16
0,13,19
0,14,21
0,15,21
0,16,23
0,17,27
0,18,27
0,19,29
1,0,-8
1,1,-6
1,2,-6
1,3,-5
1,4,-2
1,5,0
1,6,1
1,7,4
1,8,5
1,9,9
1,10,10
1,11,11
1,12,14
1,13,19
1,14,21
1,15,22
1,16,22
1,17,25
1,18,27
1,19,29
1,20,30
2,0,-5
2,1,-8
2,2,-8
2,3,-4
2,4,-3
2,5,-3
2,6,2
2,7,5
2,8,6
2,9,7
2,10,8
2,11,10
2,12,16
2,13,17
2,14,22
2,15,23
2,16,25
2,17,25
2,18,28
2,19,29
2,20,32
2,21,33
3,0,-7
3,1,-4
3,2,-4
3,3,-6
3,4,-6
3,5,0
3,6,2
3,7,4
3,8,7
3,9,9
3,10,11
3,11,11
3,12,12
3,13,17
3,14,21
3,15,24
3,16,26
3,17,27
3,18,27
3,19,30
3,20,33
3,21,34
4,0,-4
4,1,-4
4,2,-5
4,3,-4
4,4,-4
4,5,1
4,6,4
4,7,6
4,8,9
4,9,8
4,10,10
4,11,12
4,12,13
4,13,16
4,14,18
4,15,23
4,16,28
4,17,28
4,18,29
4,19,31
4,20,33
4,21,36
4,22,36
5,0,-4
5,1,-1
5,2,-3
5,3,-2
5,4,0
5,5,2
5,6,6
5,7,6
5,8,6
5,9,10
5,10,12
5,11,12
5,12,15
5,13,16
5,14,19
5,15,22
5,16,25
5,17,28
5,18,30
5,19,32
5,20,32
5,21,36
5,22,38
5,23,39
5,24,39
5,25,39
6,0,1
6,1,3
6,2,1
6,3,1
6,4,4
6,5,2
6,6,3
6,7,8
6,8,6
6,9,10
6,10,12
6,11,12
6,12,15
6,13,15
6,14,19
6,15,21
6,16,25
6,17,26
6,18,27
6,19,31
6,20,33
6,21,37
6,22,38
6,23,40
6,24,39
6,25,40
6,26,40
6,27,40
7,0,5
7,1,4
7,2,6
7,3,5
7,4,5
7,5,8
7,6,6
7,7,6
7,8,7
7,9,11
7,10,10
7,11,12
7,12,14
7,13,14
7,14,19
7,15,21
7,16,22
7,17,25
7,18,26
7,19,31
7,20,33
7,21,35
7,22,39
7,23,39
7,24,41
7,25,41
7,26,40
7,27,40
7,28,41
8,0,9
8,1,7
8,2,10
8,3,12
8,4,10
8,5,8
8,6,6
8,7,8
8,8,9
8,9,9
8,10,10
8,11,12
8,12,16
8,13,15
8,14,15
8,15,20
8,16,21
8,17,22
8,18,24
8,19,27
8,20,32
8,21,37
8,22,40
8,23,41
8,24,41
8,25,41
8,26,42
8,27,41
8,28,41
8,29,42
9,0,11
9,1,13
9,2,12
9,3,13
9,4,10
9,5,10
9,6,9
9,7,10
9,8,10
9,9,11
9,10,11
9,11,12
9,12,14
9,13,15
9,14,16
9,15,19
9,16,21
9,17,23
9,18,24
9,19,27
9,20,30
9,21,35
9,22,41
9,23,42
9,24,42
9,25,42
9,26,42
9,27,42
9,28,42
9,29,42
9,30,43
10,0,17
10,1,14
10,2,11
10,3,14
10,4,14
10,5,11
10,6,10
10,7,10
10,8,10
10,9,11
10,10,12
10,11,12
10,12,14
10,13,16
10,14,18
10,15,18
10,16,23
10,17,24
10,18,25
10,19,26
10,20,31
10,21,37
10,22,38
10,23,42
10,24,42
10,25,43
10,26,43
10,27,44
10,28,43
10,29,43
10,30,44
11,0,19
11,1,15
11,2,15
11,3,16
11,4,14
11,5,12
11,6,14
11,7,12
11,8,10
11,9,12
11,10,13
11,11,14
11,12,14
11,13,15
11,14,19
11,15,18
11,16,22
11,17,23
11,18,25
11,19,26
11,20,31
11,21,37
11,22,39
11,23,42
11,24,43
11,25,43
11,26,43
11,27,44
11,28,45
11,29,44
11,30,45
11,31,45
12,0,19
12,1,18
12,2,18
12,3,17
12,4,18
12,5,18
12,6,15
12,7,17
12,8,15
12,9,12
12,10,12
12,11,14
12,12,15
12,13,18
12,14,19
12,15,20
12,16,22
12,17,25
12,18,25
12,19,26
12,20,32
12,21,35
12,22,38
12,23,41
12,24,43
12,25,44
12,26,44
12,27,44
12,28,46
12,29,46
12,30,46
12,31,47
13,0,17
13,1,20
13,2,18
13,3,20
13,4,19
13,5,21
13,6,21
13,7,20
13,8,17
13,9,16
13,10,15
13,11,16
13,12,17
13,13,20
13,14,20
13,15,23
13,16,24
13,17,26
13,18,27
13,19,30
13,20,33
13,21,37
13,22,39
13,23,40
13,24,43
13,25,44
13,26,44
13,27,45
13,28,47
13,29,47
13,30,48
13,31,48
14,0,21
14,1,20
14,2,21
14,3,23
14,4,22
14,5,21
14,6,23
14,7,22
14,8,23
14,9,22
14,10,21
14,11,20
14,12,23
14,13,23
14,14,25
14,15,26
14,16,27
14,17,29
14,18,30
14,19,33
14,20,35
14,21,37
14,22,40
14,23,41
14,24,45
14,25,45
14,26,46
14,27,45
14,28,46
14,29,48
14,30,50
14,31,50
14,32,50
15,0,23
15,1,24
15,2,26
15,3,25
15,4,26
15,5,28
15,6,26
15,7,26
15,8,24
15,9,25
15,10,26
15,11,27
15,12,29
15,13,28
15,14,32
15,15,30
15,16,32
15,17,32
15,18,33
15,19,36
15,20,37
15,21,39
15,22,40
15,23,44
15,24,44
15,25,46
15,26,47
15,27,47
15,28,49
15,29,50
15,30,52
15,31,52
16,0,25
16,1,25
16,2,28
16,3,28
16,4,30
16,5,31
16,6,30
16,7,32
16,8,29
16,9,28
16,10,30
16,11,31
16,12,33
16,13,32
16,14,33
16,15,34
16,16,33
16,17,33
16,18,35
16,19,37
16,20,39
16,21,40
16,22,41
16,23,45
16,24,47
16,25,47
16,26,47
16,27,48
16,28,49
16,29,52
16,30,52
16,31,53
17,0,28
17,1,30
17,2,28
17,3,30
17,4,31
17,5,35
17,6,36
17,7,33
17,8,31
17,9,30
17,10,31
17,11,32
17,12,33
17,13,33
17,14,33
17,15,35
17,16,34
17,17,34
17,18,36
17,19,38
17,20,40
17,21,41
17,22,44
17,23,46
17,24,48
17,25,49
17,26,49
17,27,50
17,28,51
17,29,53
17,30,54
17,31,55
18,0,30
18,1,31
18,2,30
18,3,32
18,4,34
18,5,36
18,6,37
18,7,35
18,8,36
18,9,31
18,10,32
18,11,33
18,12,35
18,13,36
18,14,34
18,15,36
18,16,38
18,17,37
18,18,38
18,19,40
18,20,41
18,21,42
18,22,45
18,23,46
18,24,49
18,25,50
18,26,50
18,27,52
18,28,53
18,29,55
18,30,55
19,0,32
19,1,33
19,2,34
19,3,34
19,4,34
19,5,36
19,6,37
