45,53,99
45,59,93
46,50,102
46,51,101
46,52,100
46,53,99
46,54,98
46,55,97
46,56,95
46,57,95
46,58,94
46,59,93
47,48,104
47,49,102
47,50,102
47,51,101
47,52,100
47,53,99
47,54,97
47,55,96
47,56,95
47,57,94
47,58,93
47,59,93
48,46,107
48,47,105
48,48,104
48,49,103
48,50,102
48,51,100
48,52,99
48,53,98
48,54,97
48,55,96
48,56,95
48,57,94
48,58,93
48,59,93
49,44,110
49,45,109
49,46,108
49,47,106
49,48,104
49,49,103
49,50,102
49,51,100
49,52,99
49,53,97
49,54,96
49,55,96
49,56,95
49,57,94
49,58,94
49,59,93
50,43,113
50,44,111
50,45,110
50,46,108
50,47,106
50,48,105
50,49,102
50,50,102
50,51,100
50,52,98
50,53,96
50,54,95
50,55,94
50,56,95
50,57,94
50,58,93
50,59,92
51,43,113
51,44,112
51,45,111
51,46,107
51,47,106
51,48,104
51,49,102
51,50,100
51,51,99
51,52,96
51,53,96
51,54,95
51,55,94
51,56,93
51,57,93
51,58,93
51,59,91
52,42,115
52,43,114
52,44,112
52,45,110
52,46,108
52,47,106
52,48,104
52,49,102
52,50,100
52,51,99
52,52,96
52,53,95
52,54,93
52,55,93
52,56,92
52,57,92
52,58,91
52,59,90
53,42,115
53,43,114
53,44,112
53,45,110
53,46,108
53,47,106
53,48,104
53,49,102
53,50,101
53,51,98
53,52,96
53,53,95
53,54,93
53,55,92
53,56,91
53,57,92
53,58,91
53,59,90
54,42,116
54,43,114
54,44,113
54,45,111
54,46,108
54,47,107
54,48,105
54,49,103
54,50,101
54,51,99
54,52,96
54,53,95
54,54,93
54,55,92
54,56,91
54,57,92
54,58,91
54,59,89
55,41,116
55,42,115
55,43,114
55,44,113
55,45,111
55,46,108
55,47,107
55,48,105
55,49,103
55,50,101
55,51,98
55,52,96
55,53,95
55,54,93
55,55,91
55,56,90
55,57,90
55,58,91
55,59,88
56,42,114
56,43,114
56,44,112
56,45,111
56,46,108
56,47,107
56,48,104
56,49,102
56,50,100
56,51,98
56,52,96
56,53,94
56,54,92
56,55,91
56,56,91
56,57,91
56,58,90
56,59,89
57,42,114
57,43,113
57,44,112
57,45,111
57,46,108
57,47,105
57,48,104
57,49,102
57,50,100
57,51,99
57,52,97
57,53,94
57,54,92
57,55,90
57,56,90
57,57,91
57,58,90
57,59,89
58,41,115
58,42,114
58,43,113
58,44,111
58,45,109
58,46,108
58,47,105
58,48,104
58,49,102
58,50,100
58,51,99
58,52,97
58,53,95
58,54,92
58,55,91
58,56,89
58,57,89
58,58,90
58,59,89
59,42,114
59,43,112
59,44,111
59,45,109
59,46,107
59,47,106
59,48,104
59,49,102
59,50,101
59,51,99
59,52,98
59,53,96
59,54,93
59,55,91
59,56,91
59,57,89
59,58,90
59,59,90
