0,3,4
0,6,5
1,1,4
1,2,4
1,3,4
1,4,4
1,5,4
1,6,5
1,7,5
2,0,5
2,1,5
2,2,6
2,3,5
2,4,5
2,5,5
2,6,5
2,7,5
2,8,5
3,0,5
3,1,6
3,2,7
3,3,7
3,4,5
3,5,5
3,6,5
3,7,5
3,8,5
4,0,6
4,1,8
4,2,7
4,3,7
4,4,7
4,5,6
4,6,7
4,7,5
4,8,5
4,9,5
5,0,5
5,1,8
5,2,7
5,3,7
5,4,6
5,5,6
5,6,8
5,7,7
5,8,5
5,9,6
5,10,5
6,0,7
6,1,8
6,2,8
6,3,6
6,4,6
6,5,7
6,6,7
6,7,7
6,8,8
6,9,8
6,10,5
7,0,8
7,1,9
7,2,9
7,3,7
7,4,5
7,5,7
7,6,7
7,7,8
7,8,10
7,9,10
7,10,7
7,11,5
8,0,8
8,1,9
8,2,8
8,3,8
8,4,8
8,5,7
8,6,8
8,7,9
8,8,10
8,9,11
8,10,10
8,11,6
8,12,4
9,0,7
9,1,8
9,2,8
9,3,9
9,4,10
9,5,8
9,6,8
9,7,7
9,8,11
9,9,11
9,10,9
9,11,5
10,1,8
10,2,9
10,3,9
10,4,9
10,5,11
10,6,9
10,7,9
10,8,8
10,9,9
10,10,7
10,11,4
11,2,7
11,3,8
11,4,10
11,5,9
11,6,8
11,7,6
11,8,7
11,9,7
11,10,6
12,3,7
12,4,7
12,5,7
12,6,6
12,7,6
12,8,5
12,9,6
13,6,6
13,8,5
20,44,12
20,45,12
20,48,11
20,49,11
21,43,13
21,44,13
21,45,13
21,46,13
21,47,12
21,48,13
21,49,13
21,50,12
22,42,13
22,43,15
22,44,16
22,45,15
22,46,16
22,47,16
22,48,14
22,49,14
22,50,14
22,51,12
23,14,8
23,15,7
23,41,12
23,42,13
23,43,15
23,44,18
23,45,17
23,46,15
23,47,17
23,48,17
23,49,15
23,50,14
23,51,12
23,52,11
23,53,11
24,13,11
24,14,10
24,15,10
24,16,10
24,42,15
24,43,15
24,44,16
24,45,17
24,46,17
24,47,16
24,48,17
24,49,16
24,50,14
24,51,13
24,52,11
24,53,11
24,54,11
25,12,13
25,13,12
25,14,13
25,15,13
25,16,12
25,17,10
25,41,13
25,42,14
25,43,16
25,44,14
25,45,15
25,46,17
25,47,16
25,48,17
25,49,18
25,50,13
25,51,16
25,52,13
25,53,12
25,54,11
25,55,11
26,11,11
26,12,11
26,13,15
26,14,16
26,15,16
26,16,11
26,17,9
26,18,11
26,40,13
26,41,13
26,42,13
26,43,14
26,44,16
26,45,14
26,46,15
26,47,17
26,48,19
26,49,17
26,50,20
26,51,15
26,52,16
26,53,12
26,54,12
27,10,10
27,11,10
27,12,14
27,13,16
27,14,17
27,15,13
27,16,12
27,17,14
27,18,12
27,19,11
27,41,13
27,42,13
27,43,14
27,44,15
27,45,14
27,46,14
27,47,20
27,48,19
27,49,23
27,50,19
27,51,19
27,52,15
27,53,17
27,54,11
27,55,11
28,11,11
28,12,12
28,13,15
28,14,13
28,15,12
28,16,14
28,17,13
28,18,14
28,19,14
28,20,11
28,31,11
28,33,12
28,35,12
28,36,12
28,42,14
28,43,13
28,44,14
28,45,16
28,46,17
28,47,15
28,48,22
28,49,21
28,50,22
28,51,15
28,52,18
28,53,13
28,54,13
29,11,9
29,12,12
29,13,11
29,14,14
29,15,15
29,16,13
29,17,16
29,18,17
29,19,17
29,20,13
29,30,14
29,31,12
29,32,14
29,33,13
29,34,15
29,35,14
29,36,14
29,37,13
29,43,14
29,44,14
29,45,14
29,46,15
29,47,17
29,48,17
29,49,21
29,50,16
29,51,19
29,52,12
29,53,13
29,54,11
29,55,12
30,12,11
30,13,13
30,14,13
30,15,13
30,16,15
30,17,19
30,18,19
30,19,15
30,20,12
30,21,11
30,29,14
30,30,14
30,31,16
30,32,14
30,33,18
30,34,18
30,35,17
30,36,17
30,37,16
30,38,14
30,39,12
30,44,14
30,45,13
30,46,14
30,47,15
30,48,18
30,49,16
30,50,18
30,51,14
30,52,13
30,53,12
30,54,12
31,13,12
31,14,13
31,15,14
31,16,16
31,17,17
31,18,18
31,19,15
31,20,12
31,28,13
31,29,13
31,30,15
31,31,15
31,32,20
31,33,19
31,34,20
31,35,21
31,36,18
31,37,18
31,38,18
31,39,16
31,40,13
31,45,13
31,46,13
31,47,13
31,48,13
31,49,16
31,50,13
31,51,13
31,52,12
31,53,12
32,13,11
32,14,13
32,15,15
32,16,16
32,17,16
32,18,16
32,19,15
32,20,12
32,22,11
32,29,14
32,30,14
32,31,17
32,32,18
32,33,21
32,34,20
32,35,22
32,36,22
32,37,24
32,38,21
32,39,17
32,40,15
32,41,13
32,46,12
32,48,12
32,49,12
32,50,12
32,52,12
33,14,11
33,15,12
33,16,13
33,17,14
33,18,15
33,19,12
33,20,11
33,21,13
33,22,12
33,23,12
33,30,14
33,31,13
33,32,17
33,33,19
33,34,22
33,35,21
33,36,25
33,37,26
33,38,23
33,39,19
33,40,16
33,41,13
34,15,11
34,17,13
34,18,13
34,19,12
34,20,13
34,21,13
34,22,13
34,23,12
34,24,13
34,31,13
34,32,14
34,33,18
34,34,21
34,35,24
34,36,25
34,37,23
34,38,23
34,39,21
34,40,14
35,19,12
35,20,12
35,21,13
35,22,12
35,23,12
35,32,13
35,33,15
35,34,18
35,35,23
35,36,23
35,37,22
35,38,20
35,39,14
36,20,12
36,22,12
36,33,14
36,34,18
36,35,20
36,36,19
36,37,18
36,38,13
37,33,14
37,34,16
37,35,17
37,36,17
37,37,15
38,34,14
38,35,15
38,36,15
39,35,14
49,0,15
50,0,16
50,1,15
51,0,16
51,1,16
51,2,15
52,0,17
52,1,16
52,2,15
52,3,15
53,0,17
53,1,16
53,2,15
53,3,15
53,4,15
54,0,16
54,1,17
54,2,18
54,3,15
54,4,15
54,5,15
55,0,15
55,1,17
55,2,17
55,3,18
55,4,16
55,5,14
55,6,15
56,0,16
56,1,15
56,2,16
56,3,18
56,4,17
56,5,16
56,6,14
56,7,15
57,1,16
57,2,16
57,3,16
57,4,17
57,5,16
57,6,16
57,7,15
57,8,14
58,2,15
58,3,15
58,4,15
58,5,16
58,6,15
58,7,14
58,8,13
58,9,14
59,3,14
59,4,14
59,6,14
59,7,13
59,8,14
59,9,13
59,10,13
60,7,15
60,8,13
60,9,13
60,10,14
60,11,13
