0,55,36
0,56,36
0,57,36
1,55,36
1,56,36
1,57,36
2,55,35
2,56,35
2,57,35
3,55,35
3,56,35
3,57,35
4,55,35
4,56,35
4,57,35
5,54,24
5,55,32
5,56,32
5,57,31
6,54,28
6,55,32
6,56,32
6,57,27
7,54,32
7,55,32
7,56,32
8,54,33
8,55,33
8,56,33
9,54,33
9,55,34
9,56,34
9,57,22
10,54,27
10,55,32
10,56,32
10,57,25
11,54,24
11,55,32
11,56,32
11,57,28
12,55,29
12,56,30
12,57,30
12,58,21
13,55,25
13,56,28
13,57,28
13,58,23
14,55,21
14,56,27
14,57,27
14,58,26
15,56,27
15,57,28
15,58,28
15,59,20
16,56,25
16,57,30
16,58,31
16,59,25
17,56,23
17,57,30
17,58,32
17,59,29
17,60,22
18,57,25
18,58,30
18,59,30
18,60,24
19,57,21
19,58,27
19,59,29
19,60,27
20,58,24
20,59,28
20,60,31
21,58,21
21,59,25
21,60,30
22,59,22
22,60,26
23,60,21
