50,0,10
50,1,8
51,0,18
51,1,13
51,2,10
51,3,7
52,0,21
52,1,17
52,2,15
52,3,12
52,4,9
53,0,20
53,1,18
53,2,19
53,3,16
53,4,12
53,5,8
54,0,22
54,1,23
54,2,28
54,3,31
54,4,27
54,5,17
54,6,8
55,0,22
55,1,24
55,2,30
55,3,37
55,4,38
55,5,28
55,6,14
55,7,6
56,0,31
56,1,35
56,2,36
56,3,40
56,4,45
56,5,35
56,6,24
56,7,9
57,0,27
57,1,30
57,2,31
57,3,33
57,4,44
57,5,38
57,6,32
57,7,15
57,8,6
58,0,26
58,1,30
58,2,32
58,3,35
58,4,43
58,5,39
58,6,35
58,7,23
58,8,13
58,9,7
59,0,14
59,1,15
59,2,23
59,3,31
59,4,38
59,5,34
59,6,30
59,7,26
59,8,19
59,9,11
60,0,11
60,1,11
60,2,15
60,3,26
60,4,30
60,5,31
60,6,24
60,7,25
60,8,23
60,9,15
60,10,8
